my_0,my_1,my_2,my_3,my_4,my_5,my_6,my_7,op_0,op_1,op_2,op_3,op_4,op_5,op_6,op_7,result,my_crowns,op_crowns,my_lev_avg,op_lev_avg,battle_time
26000031,26000037,26000074,26000085,27000012,28000007,28000012,28000015,26000010,26000011,26000030,26000031,26000058,26000062,27000000,28000004,-1,0,3,24.0,26.5,20260329T105740.000Z
26000010,26000027,26000059,26000062,26000084,27000006,28000000,28000015,26000003,26000014,26000025,26000034,26000048,28000001,28000010,28000017,1,1,0,26.25,25.25,20260329T144317.000Z
26000018,26000026,26000040,26000041,26000056,26000058,26000084,26000097,26000011,26000026,26000030,26000040,26000058,26000097,26000102,27000000,1,3,2,27.625,27.25,20260325T060627.000Z
26000010,26000062,26000084,26000101,27000006,28000011,28000012,28000018,26000010,26000021,26000030,26000064,26000065,27000000,28000011,28000014,-1,0,1,25.75,26.25,20260327T160218.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,1,1,0,25.5,26.0,20260329T163648.000Z
26000050,26000051,26000055,26000062,28000000,28000008,28000015,28000025,26000002,26000040,26000050,26000053,26000056,26000097,28000003,28000011,-1,0,1,23.125,26.25,20260329T011454.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,1,2,25.5,25.5,20260329T140541.000Z
26000002,26000006,26000011,26000029,26000032,26000037,26000039,28000001,26000000,26000010,26000031,26000062,27000000,27000013,28000009,28000017,1,3,0,24.875,26.75,20260329T140156.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000010,26000021,26000064,26000065,26000084,27000000,28000011,28000014,1,2,1,26.0,26.25,20260329T172551.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,1,1,0,27.125,27.5,20260328T035745.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000009,26000012,26000037,26000048,26000067,26000069,28000001,28000002,1,1,0,25.625,23.625,20260326T092843.000Z
26000002,26000017,26000050,26000059,26000084,27000001,28000007,28000015,26000027,26000051,26000055,26000062,26000063,28000009,28000011,28000012,1,3,0,26.125,22.5,20260212T234702.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000007,28000015,26000034,26000044,26000063,26000067,26000068,26000077,28000012,28000015,1,1,0,25.25,24.125,20260328T071904.000Z
26000002,26000031,26000040,26000050,26000058,26000097,27000000,28000011,26000002,26000040,26000050,26000053,26000056,26000097,28000003,28000011,1,3,1,25.875,26.25,20260329T092304.000Z
26000020,26000027,26000050,26000052,26000056,26000062,28000012,28000013,26000010,26000030,26000044,26000059,27000000,28000011,28000014,28000018,1,1,0,24.25,26.875,20260328T051412.000Z
26000009,26000013,26000015,26000039,26000048,27000012,28000007,28000012,26000000,26000010,26000021,26000045,26000049,27000000,28000007,28000011,1,1,0,25.0,26.5,20260329T123948.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,1,2,0,24.0,25.5,20260329T012753.000Z
26000000,26000006,26000015,26000034,26000037,28000005,28000012,28000015,26000006,26000010,26000014,26000032,26000038,27000004,28000015,28000017,1,1,0,24.25,26.0,20260325T013529.000Z
26000034,26000037,26000045,26000052,26000074,28000005,28000010,28000012,26000010,26000021,26000065,26000084,27000000,27000010,28000007,28000011,1,1,0,23.0,25.625,20260326T164312.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000003,28000011,26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,1,1,0,27.125,27.125,20260328T045414.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000002,26000011,26000021,26000030,26000045,28000003,28000011,28000012,-1,0,1,24.0,26.0,20260328T175112.000Z
26000010,26000027,26000059,26000062,26000084,27000006,28000000,28000015,26000018,26000027,26000033,26000042,26000060,28000002,28000008,28000016,-1,0,1,26.25,24.625,20260329T133923.000Z
26000010,26000024,26000044,26000061,26000077,28000002,28000011,28000016,26000000,26000010,26000032,26000058,26000072,27000000,28000009,28000011,1,3,0,24.25,24.5,20260329T173427.000Z
26000011,26000015,26000023,27000009,28000009,28000010,28000012,28000015,26000008,26000036,26000046,26000050,26000062,28000000,28000008,28000025,1,1,0,24.0,24.5,20260329T052543.000Z
26000007,26000024,26000052,26000061,26000069,27000009,28000000,28000015,26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,1,1,0,24.75,27.125,20260329T054100.000Z
26000009,26000013,26000035,26000039,26000043,26000048,28000001,28000008,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,0,1,26.125,25.5,20260329T071130.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000011,26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,-1,0,1,25.25,25.625,20260329T041018.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000006,26000010,26000014,26000032,26000038,27000004,28000015,28000017,1,1,0,24.0,26.0,20260328T233638.000Z
26000003,26000017,26000018,26000022,26000027,26000033,27000007,28000002,26000009,26000028,26000044,26000050,26000059,26000074,28000015,28000016,1,3,0,25.75,24.125,20260329T051053.000Z
26000000,26000010,26000032,26000062,27000000,28000009,28000011,28000012,26000010,26000031,26000050,26000058,26000062,26000097,27000000,28000011,1,1,0,24.75,25.125,20260327T190156.000Z
26000017,26000020,26000036,26000042,26000050,26000083,28000015,28000026,26000010,26000015,26000032,26000062,26000101,27000000,28000011,28000012,1,1,0,23.625,24.125,20260328T050716.000Z
26000001,26000003,26000014,26000025,26000027,26000034,28000001,28000026,26000026,26000027,26000053,26000054,26000074,28000000,28000004,28000017,-1,0,1,26.0,24.625,20260329T094258.000Z
26000050,26000051,26000055,26000062,28000000,28000008,28000015,28000025,26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,1,1,0,23.125,27.125,20260329T005354.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000010,26000024,26000061,26000077,26000084,26000087,28000000,28000015,1,1,0,26.0,24.875,20260329T063313.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000024,26000025,26000042,26000045,26000061,26000077,28000000,28000015,1,1,0,25.625,23.625,20260328T172427.000Z
26000010,26000102,27000000,27000010,27000013,28000009,28000017,28000018,26000010,26000030,26000059,26000072,27000000,28000011,28000014,28000018,1,1,0,27.5,26.25,20260324T160406.000Z
26000015,26000027,26000039,26000067,26000068,27000012,28000001,28000007,26000009,26000015,26000039,26000048,27000012,28000007,28000012,28000015,1,3,0,26.125,24.375,20260329T122317.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,1,1,0,25.625,27.125,20260329T165238.000Z
26000027,26000050,26000053,26000056,26000062,26000097,28000000,28000011,26000000,26000002,26000034,26000037,26000045,28000005,28000010,28000012,1,1,0,24.875,24.5,20260328T190706.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,1,1,0,26.0,25.625,20260328T210456.000Z
26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,26000000,26000001,26000010,26000084,27000006,27000008,28000003,28000011,1,1,0,27.0,27.125,20260329T171622.000Z
26000012,26000032,26000045,26000048,26000067,26000077,28000002,28000024,26000047,26000052,26000057,26000059,26000074,27000012,28000000,28000015,1,2,1,23.0,25.875,20260324T162105.000Z
26000019,26000032,26000041,26000049,26000054,26000099,27000002,28000000,26000010,26000011,26000030,26000032,26000072,27000006,28000009,28000011,1,1,0,25.875,24.875,20260329T155958.000Z
26000010,26000031,26000050,26000058,26000062,26000097,27000000,28000011,26000003,26000005,26000017,26000018,26000033,28000008,28000012,28000016,1,2,1,25.125,26.375,20260328T215728.000Z
26000002,26000014,26000020,26000021,26000031,27000000,28000000,28000008,26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,-1,0,1,27.625,27.5,20260329T061245.000Z
26000002,26000040,26000050,26000053,26000056,26000097,28000000,28000011,26000001,26000010,26000038,26000084,27000006,27000008,28000000,28000011,1,1,0,26.25,26.875,20260329T143057.000Z
26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,26000010,26000031,26000050,26000058,26000062,26000097,27000000,28000011,1,1,0,27.5,25.125,20260328T161339.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,1,1,0,25.5,27.0,20260329T170726.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000020,26000027,26000050,26000052,26000059,26000062,28000001,28000015,1,1,0,25.5,24.625,20260329T135900.000Z
26000003,26000013,26000016,26000027,26000039,28000000,28000002,28000008,26000010,26000021,26000065,26000084,27000000,27000010,28000007,28000011,-1,0,1,26.375,25.625,20260329T081923.000Z
26000006,26000032,26000049,26000061,26000099,27000000,28000017,28000018,26000012,26000032,26000045,26000048,26000067,26000077,28000002,28000024,-1,0,3,25.125,23.0,20260329T161754.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000010,26000031,26000032,26000049,26000058,26000062,27000004,28000011,1,1,0,26.0,25.125,20260320T125156.000Z
26000000,26000010,26000023,27000006,27000008,28000003,28000015,28000017,26000000,26000010,26000031,26000062,27000003,27000013,28000011,28000012,1,1,0,26.5,25.5,20260328T220044.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000002,26000040,26000050,26000053,26000056,26000097,28000003,28000011,-1,0,1,26.0,26.25,20260329T130803.000Z
26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,1,1,0,27.5,24.0,20260329T124159.000Z
26000000,26000030,26000032,26000058,26000062,27000000,28000012,28000018,26000007,26000017,26000018,26000054,26000055,26000059,26000103,28000002,-1,0,1,26.375,25.125,20260329T153814.000Z
26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,26000004,26000027,26000036,26000042,26000050,26000062,28000000,28000008,1,1,0,27.5,24.25,20260329T113311.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,0,1,27.125,25.5,20260327T031033.000Z
26000010,26000021,26000030,26000064,26000065,27000000,28000011,28000014,26000013,26000034,26000047,26000083,26000085,27000000,28000001,28000012,-1,0,1,26.25,26.125,20260329T171137.000Z
26000020,26000027,26000050,26000052,26000059,26000062,28000001,28000002,26000010,26000031,26000050,26000058,26000062,26000097,27000000,28000011,1,3,1,24.625,25.125,20260329T152440.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000000,26000026,26000041,26000084,27000006,28000003,28000004,28000011,1,1,0,25.5,26.125,20260329T101320.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000007,28000015,26000002,26000020,26000049,27000001,27000010,28000009,28000010,28000015,1,3,0,25.25,25.625,20260328T160957.000Z
26000009,26000013,26000035,26000039,26000043,26000048,28000001,28000008,26000003,26000005,26000014,26000016,26000027,26000048,28000000,28000008,-1,1,3,26.125,26.0,20260329T153704.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000046,26000050,26000051,26000055,26000062,28000000,28000008,28000025,1,1,0,25.5,22.75,20260329T082351.000Z
26000000,26000010,26000031,26000062,27000000,27000013,28000009,28000017,26000027,26000046,26000053,26000056,26000058,26000062,28000011,28000018,1,1,0,26.75,24.75,20260328T030512.000Z
26000000,26000010,26000032,26000058,26000072,27000000,28000009,28000011,26000008,26000020,26000021,26000022,26000025,26000064,28000007,28000011,-1,0,1,24.5,25.875,20260329T172213.000Z
26000011,26000030,26000031,26000058,26000062,26000102,27000000,28000004,26000002,26000026,26000040,26000053,26000058,26000103,28000004,28000011,-1,0,3,26.5,24.25,20260329T155537.000Z
26000010,26000050,26000059,26000062,26000084,27000006,28000007,28000015,26000010,26000011,26000015,26000021,26000077,26000084,28000005,28000025,-1,0,1,25.5,25.0,20260328T225923.000Z
26000003,26000005,26000007,26000018,26000034,28000001,28000010,28000017,26000000,26000015,26000023,27000009,28000009,28000010,28000012,28000015,1,1,0,26.25,24.25,20260325T091947.000Z
26000010,26000038,27000001,27000010,28000009,28000010,28000015,28000025,26000005,26000032,26000050,26000058,26000062,27000001,28000009,28000015,1,1,0,26.0,24.875,20260328T173935.000Z
26000040,26000041,26000056,26000074,27000001,28000004,28000011,28000018,26000000,26000010,26000031,26000095,27000006,27000013,28000009,28000017,1,1,0,25.625,27.5,20260329T155011.000Z
26000002,26000003,26000005,26000006,26000010,26000022,28000001,28000005,26000006,26000010,26000014,26000032,26000038,27000004,28000015,28000017,-1,0,3,27.5,26.0,20260329T112122.000Z
26000010,26000013,26000031,26000059,26000072,27000000,28000014,28000018,26000005,26000020,26000027,26000035,26000036,26000062,28000000,28000008,1,1,0,27.25,25.25,20260320T153127.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000003,26000005,26000007,26000018,26000034,28000001,28000010,28000017,-1,0,1,24.0,26.25,20260329T072017.000Z
26000002,26000050,26000053,26000056,26000062,26000097,28000000,28000011,26000037,26000041,26000049,26000055,26000056,26000058,27000013,28000001,-1,0,1,25.5,25.75,20260328T164145.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000030,26000059,26000072,27000000,28000011,28000014,28000018,1,1,0,25.5,26.125,20260328T170804.000Z
26000015,26000034,26000039,26000074,26000085,27000012,28000007,28000012,26000026,26000031,26000041,26000065,27000006,28000003,28000004,28000011,1,1,0,24.125,24.875,20260327T172115.000Z
26000035,26000050,26000051,26000052,26000062,28000000,28000015,28000016,26000047,26000052,26000057,26000059,26000074,27000012,28000000,28000015,-1,0,1,23.625,25.875,20260323T192352.000Z
26000003,26000013,26000016,26000027,26000039,28000000,28000002,28000008,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,1,2,26.375,25.375,20260324T115004.000Z
26000000,26000010,26000032,26000058,26000072,27000000,28000009,28000011,26000020,26000027,26000050,26000052,26000059,26000062,28000001,28000015,1,1,0,24.5,24.625,20260329T171026.000Z
26000009,26000013,26000035,26000043,26000048,26000087,28000001,28000008,26000015,26000034,26000039,26000085,27000001,28000007,28000012,28000015,-1,0,1,25.375,24.75,20260324T174612.000Z
26000000,26000010,26000031,26000062,27000000,27000013,28000009,28000017,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,1,1,0,26.75,27.0,20260329T065447.000Z
26000007,26000024,26000052,26000061,26000069,27000009,28000000,28000015,26000010,26000027,26000059,26000062,26000084,27000001,28000000,28000015,-1,0,1,24.75,26.0,20260329T045722.000Z
26000010,26000102,27000000,27000010,27000013,28000009,28000017,28000018,26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,1,1,0,27.375,27.125,20260328T144827.000Z
26000003,26000017,26000018,26000033,28000001,28000008,28000012,28000016,26000003,26000016,26000027,26000032,26000063,26000087,28000000,28000008,1,1,0,26.375,24.625,20260328T212344.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,26000006,26000020,26000032,26000038,26000044,26000049,26000084,28000017,1,1,0,27.125,25.875,20260327T023839.000Z
26000016,26000046,26000049,26000055,26000058,26000072,28000001,28000008,26000009,26000015,26000039,26000048,27000012,28000007,28000012,28000015,-1,0,1,24.5,24.375,20260329T110040.000Z
26000037,26000042,26000050,26000051,26000055,26000074,28000009,28000017,26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,-1,0,1,22.125,27.5,20260327T160757.000Z
26000003,26000013,26000016,26000027,26000039,28000000,28000002,28000008,26000010,26000027,26000059,26000062,26000084,27000006,28000000,28000015,1,1,0,26.375,26.25,20260329T083030.000Z
