Actual_Result,Predicted_Label,Win_Probability,Is_Correct,Deck_A_Predicting,Deck_B_Opponent,Confidence
1.0,0,0.023,False,"[2, 11, 21, 54, 62, 91, 98, 99]","[3, 5, 7, 25, 34, 99, 108, 115]",0.954
0.0,0,0.0233,True,"[2, 40, 50, 53, 56, 80, 98, 109]","[10, 50, 59, 62, 74, 86, 105, 109]",0.9534
1.0,1,0.9767,True,"[3, 7, 27, 37, 61, 98, 99, 108]","[0, 10, 31, 62, 85, 97, 107, 115]",0.9534
0.0,1,0.9766,False,"[3, 5, 7, 18, 34, 99, 108, 115]","[18, 27, 33, 42, 60, 100, 106, 114]",0.9532
1.0,1,0.9766,True,"[7, 24, 52, 61, 68, 94, 98, 113]","[24, 50, 61, 74, 76, 98, 100, 113]",0.9532
1.0,1,0.9762,True,"[35, 36, 42, 46, 50, 62, 113, 120]","[0, 1, 10, 74, 91, 93, 101, 109]",0.95239997
1.0,1,0.9761,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[3, 17, 18, 33, 99, 106, 110, 114]",0.95220006
0.0,0,0.024,True,"[10, 50, 51, 55, 62, 98, 113, 119]","[12, 32, 45, 48, 66, 71, 100, 118]",0.952
0.0,0,0.0242,True,"[9, 11, 15, 18, 27, 39, 110, 120]","[17, 20, 36, 46, 50, 73, 99, 113]",0.9516
0.0,0,0.0243,True,"[1, 3, 5, 8, 34, 99, 108, 115]","[0, 10, 31, 62, 85, 97, 107, 115]",0.9514
1.0,1,0.9756,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[0, 2, 13, 31, 85, 97, 107, 115]",0.9512
0.0,1,0.9756,False,"[50, 51, 55, 62, 98, 106, 113, 119]","[25, 40, 58, 65, 74, 88, 102, 109]",0.9512
1.0,0,0.0244,False,"[0, 5, 10, 56, 62, 87, 98, 113]","[3, 7, 18, 27, 92, 100, 106, 114]",0.9512
1.0,0,0.0244,False,"[35, 41, 53, 54, 62, 87, 98, 100]","[10, 63, 66, 67, 92, 104, 110, 114]",0.9512
1.0,1,0.9756,True,"[50, 51, 55, 62, 98, 106, 113, 119]","[25, 40, 58, 65, 74, 88, 102, 109]",0.9512
1.0,0,0.0245,False,"[0, 10, 32, 49, 62, 85, 98, 109]","[10, 24, 44, 61, 71, 74, 98, 109]",0.951
1.0,1,0.9753,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[10, 63, 66, 67, 92, 104, 110, 114]",0.9506
1.0,1,0.9753,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[0, 12, 21, 37, 45, 55, 64, 109]",0.9506
1.0,1,0.9752,True,"[3, 5, 7, 18, 34, 99, 108, 115]","[24, 25, 44, 61, 71, 74, 100, 109]",0.9504
0.0,0,0.0249,True,"[10, 50, 59, 62, 74, 86, 105, 113]","[0, 12, 17, 20, 21, 98, 109, 110]",0.9502
0.0,0,0.0249,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[5, 23, 50, 54, 81, 87, 105, 113]",0.9502
1.0,0,0.0249,False,"[0, 1, 10, 74, 91, 93, 98, 109]","[17, 20, 27, 35, 36, 73, 98, 113]",0.9502
0.0,0,0.0251,True,"[0, 2, 26, 74, 91, 101, 102, 109]","[9, 13, 35, 39, 43, 48, 99, 106]",0.9498
1.0,1,0.9747,True,"[0, 2, 30, 32, 91, 101, 109, 116]","[3, 7, 13, 16, 27, 39, 99, 105]",0.94939995
0.0,1,0.9747,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[0, 10, 32, 49, 62, 85, 98, 109]",0.94939995
0.0,0,0.0256,True,"[11, 13, 29, 39, 94, 98, 106, 119]","[3, 5, 7, 25, 34, 99, 108, 115]",0.9488
1.0,0,0.026,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[10, 83, 85, 95, 97, 107, 115, 116]",0.948
0.0,0,0.026,True,"[2, 8, 21, 26, 74, 88, 98, 106]","[6, 8, 13, 29, 37, 99, 115, 117]",0.948
0.0,0,0.0262,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 40, 50, 53, 56, 80, 101, 109]",0.9476
0.0,0,0.0262,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 40, 50, 53, 56, 80, 101, 109]",0.9476
1.0,0,0.0263,False,"[2, 11, 15, 29, 39, 94, 98, 113]","[9, 13, 35, 39, 43, 48, 99, 106]",0.9474
0.0,0,0.0263,True,"[3, 18, 33, 39, 70, 99, 105, 106]","[5, 10, 54, 56, 62, 87, 98, 113]",0.9474
1.0,0,0.0263,False,"[0, 10, 62, 78, 89, 97, 109, 110]","[9, 13, 35, 43, 48, 76, 99, 106]",0.9474
0.0,1,0.9736,False,"[4, 36, 42, 46, 50, 62, 98, 106]","[1, 3, 5, 27, 78, 99, 108, 115]",0.94719994
1.0,1,0.9735,True,"[3, 17, 18, 22, 27, 33, 92, 100]","[6, 10, 14, 32, 38, 89, 113, 115]",0.947
1.0,1,0.9734,True,"[31, 50, 53, 58, 62, 80, 85, 98]","[10, 17, 50, 59, 74, 86, 105, 113]",0.9468
0.0,0,0.0267,True,"[0, 10, 31, 78, 85, 97, 107, 109]","[10, 24, 44, 50, 61, 74, 105, 109]",0.9466
1.0,1,0.9733,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[3, 17, 18, 22, 27, 33, 92, 100]",0.94659996
0.0,1,0.9733,False,"[4, 36, 42, 46, 50, 62, 98, 106]","[3, 17, 18, 22, 27, 33, 92, 100]",0.94659996
1.0,1,0.9733,True,"[7, 8, 12, 21, 33, 42, 98, 106]","[18, 27, 33, 39, 60, 73, 100, 106]",0.94659996
0.0,1,0.9732,False,"[2, 40, 50, 53, 56, 80, 98, 109]","[21, 25, 27, 42, 46, 55, 62, 106]",0.94640005
1.0,1,0.9732,True,"[20, 36, 50, 52, 70, 95, 98, 113]","[10, 11, 30, 32, 91, 107, 113, 119]",0.94640005
1.0,0,0.0268,False,"[6, 15, 34, 35, 37, 103, 110, 113]","[3, 12, 18, 27, 33, 73, 106, 120]",0.9464
0.0,0,0.0269,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[2, 6, 11, 29, 32, 37, 39, 103]",0.9462
1.0,1,0.9729,True,"[10, 21, 65, 74, 85, 95, 105, 109]","[9, 12, 15, 18, 35, 37, 105, 106]",0.94579995
1.0,1,0.9729,True,"[0, 10, 31, 62, 88, 97, 109, 110]","[8, 20, 21, 22, 25, 64, 105, 109]",0.94579995
1.0,1,0.9728,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 15, 23, 94, 107, 108, 110, 113]",0.94560003
0.0,0,0.0272,True,"[6, 14, 32, 38, 49, 89, 113, 115]","[12, 17, 48, 66, 68, 99, 100, 117]",0.9456
1.0,1,0.9726,True,"[5, 12, 14, 26, 33, 60, 98, 106]","[16, 24, 25, 26, 49, 55, 95, 102]",0.94519997
1.0,1,0.9726,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[1, 3, 5, 8, 34, 99, 108, 115]",0.94519997
1.0,0,0.0276,False,"[0, 28, 43, 50, 61, 92, 100, 114]","[10, 31, 32, 49, 58, 62, 89, 109]",0.9448
1.0,1,0.9723,True,"[50, 51, 55, 62, 98, 106, 113, 119]","[2, 23, 50, 59, 74, 86, 105, 113]",0.9446
1.0,1,0.9721,True,"[0, 4, 42, 45, 51, 70, 99, 110]","[10, 21, 31, 50, 62, 85, 109, 112]",0.94420004
0.0,0,0.0279,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 6, 11, 29, 32, 37, 39, 99]",0.9442
0.0,0,0.028,True,"[26, 27, 41, 53, 54, 84, 102, 115]","[10, 11, 30, 31, 58, 62, 85, 102]",0.944
1.0,1,0.9719,True,"[5, 10, 54, 56, 62, 87, 98, 113]","[3, 18, 33, 39, 70, 99, 105, 106]",0.9438
1.0,1,0.9718,True,"[17, 20, 36, 46, 50, 73, 99, 113]","[9, 11, 15, 18, 27, 39, 110, 120]",0.94360006
1.0,1,0.9718,True,"[17, 20, 36, 42, 50, 73, 113, 120]","[0, 1, 10, 74, 91, 93, 98, 109]",0.94360006
0.0,1,0.9716,False,"[2, 32, 37, 41, 49, 55, 56, 106]","[0, 10, 30, 62, 91, 97, 107, 109]",0.9432
0.0,1,0.9716,False,"[2, 20, 49, 86, 95, 107, 108, 113]","[12, 17, 48, 66, 68, 99, 100, 117]",0.9432
1.0,1,0.9714,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[3, 13, 16, 27, 39, 98, 100, 106]",0.94280005
1.0,1,0.9714,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[3, 13, 16, 27, 39, 98, 100, 106]",0.94280005
1.0,1,0.9714,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[3, 13, 16, 27, 39, 98, 100, 106]",0.94280005
1.0,1,0.9714,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[3, 13, 16, 27, 39, 98, 100, 106]",0.94280005
1.0,1,0.9713,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[0, 13, 26, 74, 91, 93, 101, 116]",0.9426
1.0,1,0.9712,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[4, 15, 42, 50, 51, 70, 98, 115]",0.9424
1.0,0,0.0289,False,"[1, 3, 5, 27, 78, 99, 108, 115]","[4, 36, 42, 46, 50, 62, 98, 106]",0.9422
0.0,0,0.0289,True,"[2, 20, 49, 86, 95, 107, 108, 113]","[3, 13, 16, 27, 39, 100, 105, 106]",0.9422
1.0,1,0.9711,True,"[20, 36, 50, 52, 70, 95, 98, 113]","[6, 32, 49, 61, 81, 85, 115, 116]",0.94219995
1.0,0,0.0293,False,"[4, 6, 23, 35, 39, 103, 106, 110]","[10, 63, 66, 67, 92, 104, 110, 114]",0.9414
1.0,1,0.9705,True,"[9, 27, 35, 39, 78, 98, 106, 119]","[0, 10, 13, 31, 85, 97, 107, 115]",0.941
0.0,0,0.0296,True,"[0, 1, 10, 74, 91, 93, 101, 109]","[2, 5, 53, 54, 56, 87, 98, 113]",0.9408
1.0,1,0.9704,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[10, 18, 50, 51, 55, 61, 98, 106]",0.94079995
0.0,1,0.9704,False,"[11, 32, 58, 62, 89, 109, 110, 116]","[26, 27, 41, 53, 54, 84, 102, 115]",0.94079995
0.0,0,0.0297,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[10, 11, 29, 39, 94, 98, 106, 119]",0.9406
0.0,0,0.0297,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[10, 11, 29, 39, 94, 98, 106, 119]",0.9406
0.0,0,0.0297,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[10, 11, 29, 39, 94, 98, 106, 119]",0.9406
0.0,0,0.0297,True,"[0, 10, 32, 49, 62, 85, 98, 109]","[3, 5, 6, 12, 22, 49, 99, 103]",0.9406
0.0,0,0.0297,True,"[4, 15, 42, 46, 51, 98, 106, 113]","[50, 59, 62, 74, 83, 86, 98, 113]",0.9406
0.0,0,0.0297,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[10, 11, 29, 39, 94, 98, 106, 119]",0.9406
0.0,0,0.0298,True,"[0, 10, 62, 74, 91, 93, 98, 109]","[39, 51, 55, 70, 98, 106, 113, 119]",0.9404
0.0,1,0.9702,False,"[2, 50, 53, 56, 62, 80, 98, 109]","[2, 40, 50, 53, 56, 80, 101, 109]",0.9404
1.0,1,0.9702,True,"[2, 50, 53, 56, 62, 80, 98, 109]","[2, 40, 50, 53, 56, 80, 101, 109]",0.9404
1.0,1,0.9701,True,"[18, 27, 33, 42, 60, 100, 106, 114]","[3, 17, 18, 22, 27, 33, 92, 100]",0.9402
0.0,0,0.03,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[6, 20, 32, 38, 44, 49, 74, 115]",0.94
0.0,0,0.03,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[6, 20, 32, 38, 44, 49, 74, 115]",0.94
0.0,0,0.0301,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[9, 27, 35, 39, 78, 98, 106, 119]",0.9398
1.0,0,0.0303,False,"[17, 20, 27, 36, 70, 74, 99, 104]","[12, 17, 18, 34, 49, 59, 64, 103]",0.9394
1.0,0,0.0303,False,"[26, 27, 41, 53, 54, 84, 102, 115]","[11, 32, 58, 62, 89, 109, 110, 116]",0.9394
0.0,0,0.0303,True,"[31, 34, 37, 70, 75, 85, 105, 110]","[4, 27, 36, 42, 50, 62, 98, 106]",0.9394
1.0,1,0.9697,True,"[0, 10, 31, 62, 88, 97, 109, 110]","[0, 2, 26, 74, 91, 101, 102, 109]",0.93939996
1.0,1,0.9696,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[10, 31, 78, 81, 85, 97, 107, 109]",0.93920004
0.0,0,0.0305,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[2, 11, 21, 30, 45, 101, 109, 110]",0.939
0.0,0,0.0306,True,"[0, 2, 26, 74, 91, 101, 102, 109]","[0, 10, 31, 62, 88, 97, 109, 110]",0.9388
1.0,0,0.0308,False,"[10, 83, 85, 95, 97, 107, 115, 116]","[2, 11, 21, 30, 45, 101, 109, 110]",0.93840003
1.0,1,0.969,True,"[10, 11, 30, 31, 58, 62, 85, 102]","[26, 27, 41, 53, 54, 84, 102, 115]",0.93799996
1.0,1,0.9689,True,"[3, 5, 6, 12, 22, 49, 99, 103]","[0, 10, 32, 49, 62, 85, 98, 109]",0.93780005
0.0,1,0.9689,False,"[3, 5, 7, 25, 34, 99, 108, 115]","[2, 11, 21, 54, 62, 91, 98, 99]",0.93780005
1.0,1,0.9688,True,"[5, 12, 14, 26, 33, 60, 98, 106]","[32, 49, 54, 81, 87, 107, 109, 116]",0.9376
1.0,1,0.9686,True,"[0, 12, 17, 20, 21, 98, 109, 110]","[10, 50, 59, 62, 74, 86, 105, 113]",0.93719995
1.0,1,0.9684,True,"[17, 20, 36, 42, 46, 50, 99, 113]","[0, 1, 10, 74, 91, 93, 98, 109]",0.9368
1.0,0,0.0317,False,"[9, 35, 45, 54, 63, 67, 104, 110]","[10, 30, 50, 58, 62, 80, 85, 109]",0.93659997
1.0,1,0.9683,True,"[10, 21, 31, 50, 62, 85, 109, 112]","[10, 30, 32, 49, 58, 62, 89, 109]",0.93659997
0.0,0,0.0318,True,"[0, 13, 26, 74, 91, 93, 101, 116]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9364
0.0,0,0.0319,True,"[0, 6, 15, 34, 37, 103, 110, 113]","[3, 5, 7, 12, 34, 99, 108, 115]",0.9362
0.0,0,0.0323,True,"[28, 36, 38, 50, 62, 85, 92, 113]","[12, 17, 48, 66, 68, 99, 100, 117]",0.9354
0.0,0,0.0324,True,"[10, 11, 30, 86, 95, 107, 108, 113]","[10, 50, 59, 62, 74, 85, 98, 113]",0.9352
1.0,1,0.9672,True,"[1, 47, 48, 66, 68, 99, 105, 118]","[6, 10, 14, 32, 38, 89, 113, 115]",0.93439996
0.0,1,0.9672,False,"[10, 31, 50, 58, 62, 80, 85, 109]","[2, 11, 21, 30, 45, 101, 109, 110]",0.93439996
1.0,1,0.9672,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[2, 11, 21, 30, 45, 101, 109, 110]",0.93439996
1.0,0,0.0329,False,"[0, 10, 32, 49, 62, 85, 98, 109]","[10, 30, 59, 69, 85, 109, 112, 116]",0.9342
0.0,0,0.033,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[0, 15, 34, 75, 96, 105, 110, 113]",0.934
0.0,0,0.0331,True,"[10, 18, 50, 51, 55, 61, 98, 106]","[2, 50, 51, 55, 95, 98, 106, 119]",0.9338
1.0,0,0.0334,False,"[0, 31, 34, 44, 62, 88, 97, 110]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9332
0.0,1,0.9666,False,"[3, 7, 18, 27, 92, 100, 106, 114]","[0, 5, 10, 56, 62, 87, 98, 113]",0.9332
1.0,1,0.9665,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[0, 2, 14, 30, 32, 87, 98, 113]",0.93299997
0.0,0,0.0335,True,"[9, 15, 35, 39, 48, 105, 110, 113]","[47, 52, 57, 59, 74, 96, 99, 113]",0.93299997
0.0,1,0.9664,False,"[8, 36, 46, 50, 62, 98, 106, 119]","[17, 20, 27, 36, 50, 73, 113, 120]",0.93280005
1.0,1,0.9664,True,"[24, 25, 42, 45, 61, 71, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.93280005
1.0,1,0.9663,True,"[0, 15, 34, 75, 96, 105, 110, 113]","[17, 20, 27, 36, 50, 73, 113, 120]",0.9326
1.0,1,0.9662,True,"[12, 32, 45, 48, 66, 71, 100, 118]","[10, 50, 51, 55, 62, 98, 113, 119]",0.9324
1.0,0,0.0338,False,"[10, 24, 44, 50, 61, 62, 98, 109]","[2, 50, 51, 55, 95, 98, 106, 119]",0.9324
1.0,1,0.9658,True,"[0, 10, 31, 78, 85, 97, 107, 115]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9316
0.0,0,0.0343,True,"[17, 20, 27, 36, 50, 73, 98, 113]","[3, 5, 12, 18, 22, 33, 98, 106]",0.9314
0.0,0,0.0345,True,"[21, 25, 27, 42, 46, 55, 62, 106]","[0, 10, 31, 78, 85, 97, 107, 115]",0.931
0.0,0,0.0345,True,"[0, 10, 13, 31, 85, 97, 101, 115]","[3, 14, 25, 34, 48, 99, 108, 115]",0.931
1.0,1,0.9653,True,"[2, 11, 21, 30, 45, 101, 109, 110]","[17, 20, 27, 36, 50, 73, 113, 120]",0.93060005
0.0,0,0.0347,True,"[9, 13, 35, 39, 43, 48, 99, 106]","[3, 5, 7, 18, 34, 99, 108, 115]",0.9306
0.0,1,0.9651,False,"[17, 20, 27, 36, 50, 73, 113, 120]","[26, 32, 46, 47, 50, 58, 62, 102]",0.9302
1.0,0,0.0349,False,"[10, 31, 32, 49, 58, 62, 89, 109]","[10, 15, 34, 39, 75, 96, 105, 110]",0.9302
0.0,0,0.035,True,"[3, 17, 18, 22, 27, 33, 92, 100]","[18, 27, 33, 42, 60, 100, 106, 114]",0.93
1.0,1,0.965,True,"[34, 37, 45, 52, 70, 103, 108, 110]","[9, 15, 48, 72, 96, 105, 110, 113]",0.92999995
1.0,1,0.9649,True,"[20, 27, 36, 50, 52, 62, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.92980003
0.0,0,0.0353,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[0, 10, 62, 78, 89, 97, 109, 110]",0.92939997
1.0,1,0.9645,True,"[9, 13, 35, 39, 43, 48, 99, 106]","[0, 2, 26, 74, 91, 101, 102, 109]",0.929
0.0,0,0.0355,True,"[10, 50, 59, 62, 74, 86, 98, 109]","[17, 20, 27, 36, 50, 73, 98, 113]",0.929
0.0,0,0.0356,True,"[10, 24, 42, 44, 50, 61, 98, 113]","[0, 2, 14, 21, 31, 85, 98, 109]",0.9288
1.0,0,0.0357,False,"[0, 6, 15, 34, 37, 103, 110, 113]","[3, 16, 27, 39, 42, 98, 106, 109]",0.9286
1.0,1,0.9643,True,"[10, 50, 59, 62, 74, 86, 105, 109]","[2, 40, 50, 53, 56, 80, 98, 109]",0.92859995
0.0,0,0.0359,True,"[10, 31, 78, 81, 85, 97, 107, 109]","[10, 27, 36, 50, 84, 98, 100, 119]",0.9282
0.0,1,0.964,False,"[9, 15, 48, 72, 96, 105, 110, 113]","[6, 10, 14, 32, 38, 89, 113, 115]",0.928
0.0,0,0.0362,True,"[2, 11, 21, 30, 45, 101, 109, 110]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9276
1.0,0,0.0362,False,"[2, 11, 21, 30, 45, 101, 109, 110]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9276
1.0,0,0.0364,False,"[0, 10, 62, 78, 89, 97, 109, 110]","[8, 36, 46, 50, 62, 98, 106, 119]",0.9272
0.0,0,0.0364,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[8, 36, 46, 50, 62, 98, 106, 119]",0.9272
0.0,0,0.0366,True,"[10, 11, 30, 86, 95, 107, 108, 113]","[35, 50, 51, 52, 62, 98, 113, 114]",0.9268
1.0,1,0.9633,True,"[10, 27, 36, 50, 84, 98, 100, 119]","[10, 31, 78, 81, 85, 97, 107, 109]",0.9266
0.0,0,0.0367,True,"[9, 11, 15, 18, 39, 48, 110, 120]","[10, 21, 31, 50, 62, 85, 109, 112]",0.9266
0.0,0,0.0371,True,"[10, 24, 44, 50, 61, 62, 98, 109]","[3, 13, 16, 27, 39, 98, 100, 106]",0.9258
0.0,0,0.0373,True,"[2, 17, 20, 50, 59, 62, 110, 113]","[0, 10, 59, 62, 74, 91, 98, 113]",0.9254
1.0,0,0.0374,False,"[0, 2, 31, 62, 85, 97, 107, 115]","[6, 11, 15, 29, 39, 94, 98, 106]",0.9252
1.0,0,0.0374,False,"[26, 32, 46, 47, 50, 58, 62, 102]","[17, 20, 27, 36, 50, 73, 113, 120]",0.9252
1.0,1,0.9623,True,"[0, 2, 34, 37, 45, 103, 108, 110]","[3, 5, 14, 18, 33, 100, 106, 114]",0.9246
1.0,1,0.9623,True,"[3, 13, 16, 27, 39, 100, 105, 106]","[2, 20, 49, 86, 95, 107, 108, 113]",0.9246
1.0,1,0.9622,True,"[6, 8, 13, 29, 37, 99, 115, 117]","[2, 8, 21, 26, 74, 88, 98, 106]",0.9244
0.0,1,0.9622,False,"[2, 11, 21, 30, 45, 101, 109, 110]","[10, 83, 85, 95, 97, 107, 115, 116]",0.9244
1.0,1,0.9621,True,"[4, 13, 39, 60, 61, 99, 100, 120]","[10, 14, 21, 30, 38, 85, 98, 109]",0.92420006
1.0,1,0.962,True,"[8, 36, 46, 50, 62, 98, 106, 119]","[0, 10, 62, 78, 89, 97, 109, 110]",0.924
0.0,1,0.962,False,"[8, 36, 46, 50, 62, 98, 106, 119]","[0, 10, 62, 78, 89, 97, 109, 110]",0.924
0.0,0,0.0383,True,"[9, 27, 35, 63, 72, 92, 110, 113]","[2, 11, 21, 30, 45, 101, 109, 110]",0.9234
0.0,0,0.0384,True,"[3, 5, 14, 18, 33, 100, 106, 114]","[0, 2, 34, 37, 45, 103, 108, 110]",0.9232
1.0,0,0.0384,False,"[10, 11, 30, 58, 62, 85, 101, 102]","[0, 2, 13, 31, 85, 97, 98, 115]",0.9232
1.0,0,0.0384,False,"[0, 12, 26, 30, 40, 88, 102, 109]","[17, 20, 36, 50, 70, 73, 113, 120]",0.9232
0.0,0,0.0385,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[4, 36, 42, 46, 50, 62, 98, 106]",0.923
0.0,1,0.9614,False,"[10, 21, 31, 62, 83, 85, 105, 109]","[9, 13, 35, 43, 48, 76, 99, 106]",0.92279994
0.0,0,0.0387,True,"[6, 10, 14, 32, 38, 89, 113, 115]","[0, 10, 31, 78, 85, 97, 107, 115]",0.92260003
0.0,0,0.0391,True,"[6, 32, 37, 38, 39, 96, 98, 106]","[2, 40, 50, 53, 56, 80, 98, 109]",0.9218
0.0,1,0.9607,False,"[10, 31, 32, 49, 58, 62, 89, 109]","[0, 28, 43, 50, 61, 92, 100, 114]",0.92139995
1.0,1,0.9604,True,"[10, 15, 32, 62, 82, 85, 110, 113]","[17, 18, 42, 49, 64, 66, 75, 99]",0.9208
0.0,0,0.0397,True,"[0, 6, 15, 34, 37, 103, 110, 113]","[0, 10, 23, 91, 93, 101, 113, 115]",0.9206
0.0,0,0.0398,True,"[9, 11, 15, 18, 52, 67, 92, 120]","[10, 21, 38, 45, 50, 85, 105, 110]",0.9204
1.0,0,0.0398,False,"[5, 7, 24, 61, 71, 74, 98, 100]","[2, 40, 50, 53, 56, 80, 101, 109]",0.9204
0.0,0,0.0401,True,"[1, 3, 5, 8, 34, 99, 108, 115]","[12, 32, 45, 48, 66, 71, 100, 118]",0.9198
0.0,0,0.0404,True,"[3, 16, 27, 32, 63, 76, 98, 106]","[10, 50, 59, 62, 74, 86, 98, 116]",0.9192
1.0,0,0.0406,False,"[8, 29, 31, 32, 34, 37, 39, 98]","[18, 27, 33, 42, 60, 100, 106, 114]",0.9188
0.0,0,0.0406,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 12, 17, 20, 21, 98, 109, 110]",0.9188
0.0,1,0.9593,False,"[9, 13, 35, 43, 48, 76, 99, 106]","[0, 10, 62, 78, 89, 97, 109, 110]",0.91859996
1.0,1,0.9592,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[0, 10, 31, 58, 62, 85, 97, 109]",0.91840005
1.0,1,0.9592,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[10, 11, 29, 39, 94, 98, 106, 119]",0.91840005
1.0,1,0.9592,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[10, 11, 29, 39, 94, 98, 106, 119]",0.91840005
0.0,0,0.0411,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[0, 1, 10, 74, 91, 93, 101, 109]",0.9178
0.0,0,0.0411,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[0, 1, 10, 74, 91, 93, 101, 109]",0.9178
0.0,0,0.0411,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[0, 1, 10, 74, 91, 93, 101, 109]",0.9178
0.0,0,0.0412,True,"[0, 6, 15, 41, 55, 91, 98, 106]","[0, 30, 32, 58, 62, 85, 110, 116]",0.9176
0.0,0,0.0413,True,"[10, 27, 36, 42, 50, 62, 84, 99]","[10, 24, 44, 50, 61, 74, 98, 113]",0.9174
1.0,1,0.9586,True,"[4, 27, 36, 42, 50, 62, 98, 106]","[31, 34, 37, 70, 75, 85, 105, 110]",0.91719997
0.0,0,0.0415,True,"[18, 38, 41, 49, 59, 64, 98, 109]","[18, 27, 33, 42, 60, 100, 106, 114]",0.917
1.0,1,0.9584,True,"[2, 11, 21, 30, 45, 101, 109, 110]","[4, 36, 42, 46, 50, 62, 98, 106]",0.9168
0.0,0,0.0416,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[0, 10, 30, 86, 95, 107, 108, 113]",0.9168
0.0,1,0.9583,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[5, 7, 24, 61, 71, 74, 98, 100]",0.9166
1.0,1,0.9581,True,"[3, 14, 25, 34, 48, 99, 108, 115]","[0, 10, 13, 31, 85, 97, 101, 115]",0.91620004
1.0,0,0.0419,False,"[0, 10, 32, 49, 62, 85, 98, 109]","[10, 11, 30, 31, 58, 62, 85, 102]",0.9162
1.0,1,0.958,True,"[3, 5, 7, 25, 34, 99, 108, 115]","[11, 13, 29, 39, 94, 98, 106, 119]",0.916
0.0,0,0.0426,True,"[10, 24, 44, 61, 71, 74, 98, 109]","[3, 17, 18, 33, 106, 110, 114, 120]",0.9148
0.0,0,0.0426,True,"[8, 20, 21, 22, 25, 64, 105, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.9148
1.0,1,0.9568,True,"[8, 9, 48, 49, 61, 68, 99, 105]","[47, 52, 57, 59, 74, 96, 99, 113]",0.91359997
0.0,0,0.0432,True,"[9, 12, 37, 48, 66, 68, 99, 100]","[6, 11, 15, 29, 39, 94, 98, 106]",0.91359997
1.0,0,0.0434,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[5, 10, 18, 21, 26, 38, 103, 106]",0.9132
0.0,0,0.0436,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[2, 11, 21, 30, 45, 101, 109, 110]",0.9128
1.0,0,0.0437,False,"[9, 15, 39, 48, 96, 105, 110, 113]","[10, 11, 30, 86, 95, 107, 108, 113]",0.9126
1.0,1,0.9559,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[2, 11, 21, 30, 45, 101, 109, 110]",0.9118
